table_name,table_doc_file,schema,object,module,starts_with
dbo.SXARCMPPSInsuranceConfig,Tbl_22523ff18bea4ec2be62572d34b74262.htm,dbo,SXARCMPPSInsuranceConfig,SXARCMPPSInsuranceConfig,SXARCMPP
dbo.SXARCMPPSInsuranceConfigDetail,Tbl_1e8ae5dac23b45b89ca36d2bf1e31cd0.htm,dbo,SXARCMPPSInsuranceConfigDetail,SXARCMPPSInsuranceConfigDetail,SXARCMPP
dbo.SXARCMPPSItemPaymentIndicatorDictionary,Tbl_10ae5d189a4d43fe8eebb2fe1294f2ae.htm,dbo,SXARCMPPSItemPaymentIndicatorDictionary,SXARCMPPSItemPaymentIndicatorDictionary,SXARCMPP
dbo.SXARCMPPSItemStatusCodeDictionary,Tbl_f51bc99005d540bba6d64bb57b7e2a43.htm,dbo,SXARCMPPSItemStatusCodeDictionary,SXARCMPPSItemStatusCodeDictionary,SXARCMPP
dbo.SXARCMPPSMedicalSurgicalDRGFlagDictionary,Tbl_9c8df4eaf67b433191b3968232db2718.htm,dbo,SXARCMPPSMedicalSurgicalDRGFlagDictionary,SXARCMPPSMedicalSurgicalDRGFlagDictionary,SXARCMPP
dbo.SXARCMPPSPaymentStatusDictionary,Tbl_52fd8811be2446e79fc6a595248ae01c.htm,dbo,SXARCMPPSPaymentStatusDictionary,SXARCMPPSPaymentStatusDictionary,SXARCMPP
dbo.SXARCMPPSProcedureAPCCodeDictionary,Tbl_6115150b67134510a7a3b64a000659cc.htm,dbo,SXARCMPPSProcedureAPCCodeDictionary,SXARCMPPSProcedureAPCCodeDictionary,SXARCMPP
dbo.SXARCMPPSSNFClaimLineOutputData,Tbl_0cfc7a4f9ad44b149c5bcabb9ecd6dbb.htm,dbo,SXARCMPPSSNFClaimLineOutputData,SXARCMPPSSNFClaimLineOutputData,SXARCMPP
dbo.SXARCMPPSVendor,Tbl_6dd72ab7794e4ef5aa8c3f72ab776334.htm,dbo,SXARCMPPSVendor,SXARCMPPSVendor,SXARCMPP
dbo.SXARCMPanelSubPanelField,Tbl_99314dda3a6e4ef08640598db23abbfa.htm,dbo,SXARCMPanelSubPanelField,SXARCMPanelSubPanelField,SXARCMPa
dbo.SXARCMPanelSubPanelTypeXREF,Tbl_b2a3461d483a4fa5a847da04901be81c.htm,dbo,SXARCMPanelSubPanelTypeXREF,SXARCMPanelSubPanelTypeXREF,SXARCMPa
dbo.SXARCMPatientGuarantorRemitLocationConfig,Tbl_8b26deca4180420bb36c46307c360e85.htm,dbo,SXARCMPatientGuarantorRemitLocationConfig,SXARCMPatientGuarantorRemitLocationConfig,SXARCMPa
dbo.SXARCMPatientGuarantorRemittanceConfig,Tbl_7b047c240e184fa08948d32508ba62be.htm,dbo,SXARCMPatientGuarantorRemittanceConfig,SXARCMPatientGuarantorRemittanceConfig,SXARCMPa
dbo.SXARCMPatientResponsibility,Tbl_1335dbf5248245caa6474bacba6d23db.htm,dbo,SXARCMPatientResponsibility,SXARCMPatientResponsibility,SXARCMPa
dbo.SXARCMPatientResponsibilityCoinsurance,Tbl_9c0d1ed633234a14b79abb4c73486708.htm,dbo,SXARCMPatientResponsibilityCoinsurance,SXARCMPatientResponsibilityCoinsurance,SXARCMPa
dbo.SXARCMPatientResponsibilityCopay,Tbl_ec418fee224c4568bbbac5ad86d95433.htm,dbo,SXARCMPatientResponsibilityCopay,SXARCMPatientResponsibilityCopay,SXARCMPa
dbo.SXARCMPatientResponsibilityDeductible,Tbl_7499bd6cbee8412887ccf9f321502863.htm,dbo,SXARCMPatientResponsibilityDeductible,SXARCMPatientResponsibilityDeductible,SXARCMPa
dbo.SXARCMPayAdjRemarkCode,Tbl_f820bea68b574354973fc6e6f5907bda.htm,dbo,SXARCMPayAdjRemarkCode,SXARCMPayAdjRemarkCode,SXARCMPa
dbo.SXARCMPayerIdentifierType,Tbl_6c794d8db73744c799038ef69560c791.htm,dbo,SXARCMPayerIdentifierType,SXARCMPayerIdentifierType,SXARCMPa
dbo.SXARCMPaymentAdjTxnDetailAlternatePaymentSrcXREF,Tbl_e5696883aa7148f285e761581bd55459.htm,dbo,SXARCMPaymentAdjTxnDetailAlternatePaymentSrcXREF,SXARCMPaymentAdjTxnDetailAlternatePaymentSrcXREF,SXARCMPa
dbo.SXARCMPaymentAdjTxnDetailTxnReasonNoteXREF,Tbl_dfef0be26d6b45148f8c2f9444f6ad95.htm,dbo,SXARCMPaymentAdjTxnDetailTxnReasonNoteXREF,SXARCMPaymentAdjTxnDetailTxnReasonNoteXREF,SXARCMPa
dbo.SXARCMPaymentAdjustmentColumnConfiguration,Tbl_c3aea4ee3ace4e55b924b8a5166924b2.htm,dbo,SXARCMPaymentAdjustmentColumnConfiguration,SXARCMPaymentAdjustmentColumnConfiguration,SXARCMPa
dbo.SXARCMPaymentAdjustmentTransactionDetail,Tbl_b48dc8405455450293cb592e2d48c317.htm,dbo,SXARCMPaymentAdjustmentTransactionDetail,SXARCMPaymentAdjustmentTransactionDetail,SXARCMPa
dbo.SXARCMPaymentAllocationMethod,Tbl_7c718b7d30424b7b8101c7f162bf1b62.htm,dbo,SXARCMPaymentAllocationMethod,SXARCMPaymentAllocationMethod,SXARCMPa
dbo.SXARCMPaymentAllocationType,Tbl_a27470c9cc1e43f5be41da1cded0895f.htm,dbo,SXARCMPaymentAllocationType,SXARCMPaymentAllocationType,SXARCMPa
dbo.SXARCMPaymentMethod,Tbl_0cf4b4574c174af3a962c24e6c639bf3.htm,dbo,SXARCMPaymentMethod,SXARCMPaymentMethod,SXARCMPa
dbo.SXARCMPaymentMethodReference,Tbl_d794623130b840c990990f2af03bd19f.htm,dbo,SXARCMPaymentMethodReference,SXARCMPaymentMethodReference,SXARCMPa
dbo.SXARCMPaymentPrintReceiptXREF,Tbl_6c09fb08c0e34698b2690b8d2379a3f8.htm,dbo,SXARCMPaymentPrintReceiptXREF,SXARCMPaymentPrintReceiptXREF,SXARCMPa
dbo.SXARCMPaymentType,Tbl_3b5530c0c46a4d4b8098e7ee759e0fbe.htm,dbo,SXARCMPaymentType,SXARCMPaymentType,SXARCMPa
dbo.SXARCMPerVisitType,Tbl_e2f638ef125a4dbf9fc1d2fe2135b96a.htm,dbo,SXARCMPerVisitType,SXARCMPerVisitType,SXARCMPe
dbo.SXARCMPhysicalStatusModifier,Tbl_d6beb4378a7c4311890b79372dfcb27f.htm,dbo,SXARCMPhysicalStatusModifier,SXARCMPhysicalStatusModifier,SXARCMPh
dbo.SXARCMPicklistChargeCategoryConfig,Tbl_eb3e8380668c4dc8bb0c5f42d04baa20.htm,dbo,SXARCMPicklistChargeCategoryConfig,SXARCMPicklistChargeCategoryConfig,SXARCMPi
dbo.SXARCMPicklistChargeCategoryDetailConfig,Tbl_0f424ebb2a24435cbe76ebc789f2a77b.htm,dbo,SXARCMPicklistChargeCategoryDetailConfig,SXARCMPicklistChargeCategoryDetailConfig,SXARCMPi
dbo.SXARCMPicklistChargeConfig,Tbl_28144a1be14f49f2bbd95e25f8e6bdd7.htm,dbo,SXARCMPicklistChargeConfig,SXARCMPicklistChargeConfig,SXARCMPi
dbo.SXARCMPostingPeriod,Tbl_817d3301163f4df9a3df4527f48a3713.htm,dbo,SXARCMPostingPeriod,SXARCMPostingPeriod,SXARCMPo
dbo.SXARCMPostingStatus,Tbl_7aca34303e4a43bbb05cda8d001d609d.htm,dbo,SXARCMPostingStatus,SXARCMPostingStatus,SXARCMPo
dbo.SXARCMPovertyLevel,Tbl_dc571c3855444326a1f97e9dddf75fda.htm,dbo,SXARCMPovertyLevel,SXARCMPovertyLevel,SXARCMPo
dbo.SXARCMPriceMethodCodeMaster,Tbl_569419291ef040368dac57da5b210131.htm,dbo,SXARCMPriceMethodCodeMaster,SXARCMPriceMethodCodeMaster,SXARCMPr
dbo.SXARCMPriority,Tbl_c5e38d3dc29c4c969a8992f3913d13a6.htm,dbo,SXARCMPriority,SXARCMPriority,SXARCMPr
dbo.SXARCMProbablePriceUpdate,Tbl_b37e382f82d640f397bae4a8dc0c7600.htm,dbo,SXARCMProbablePriceUpdate,SXARCMProbablePriceUpdate,SXARCMPr
dbo.SXARCMProcessIDCount,Tbl_eefe597c4f77455892c7789313e57a63.htm,dbo,SXARCMProcessIDCount,SXARCMProcessIDCount,SXARCMPr
dbo.SXARCMProcessState,Tbl_9149c6cb19a7483ebab08e1b11cf266c.htm,dbo,SXARCMProcessState,SXARCMProcessState,SXARCMPr
dbo.SXARCMProviderAdjustmentCode,Tbl_098abd6ef4874c4f87f72c775e5c9924.htm,dbo,SXARCMProviderAdjustmentCode,SXARCMProviderAdjustmentCode,SXARCMPr
dbo.SXARCMProviderAdjustmentReasonCodeDictionary,Tbl_fb900bb0091549b794268935c7bf5673.htm,dbo,SXARCMProviderAdjustmentReasonCodeDictionary,SXARCMProviderAdjustmentReasonCodeDictionary,SXARCMPr
dbo.SXARCMProviderAdjustmentReasonCodeDictionaryDetail,Tbl_4a025a4810f842c28aef076ebaac6f34.htm,dbo,SXARCMProviderAdjustmentReasonCodeDictionaryDetail,SXARCMProviderAdjustmentReasonCodeDictionaryDetail,SXARCMPr
dbo.SXARCMProviderLiabilityConfig,Tbl_cc3918f98a0c4a59a195a4e839b4c618.htm,dbo,SXARCMProviderLiabilityConfig,SXARCMProviderLiabilityConfig,SXARCMPr
dbo.SXARCMProviderLiabilityConfigDetail,Tbl_6843b8e2bd7c45858b07aae14a450645.htm,dbo,SXARCMProviderLiabilityConfigDetail,SXARCMProviderLiabilityConfigDetail,SXARCMPr
dbo.SXARCMProxyAdjWorkSheetTransferXREF,Tbl_a057d5591bc74fc3b291ddf4100e753e.htm,dbo,SXARCMProxyAdjWorkSheetTransferXREF,SXARCMProxyAdjWorkSheetTransferXREF,SXARCMPr
dbo.SXARCMProxyClaimPayerAdjCodeXREF,Tbl_32279400c3fb41218920e3fde26e127a.htm,dbo,SXARCMProxyClaimPayerAdjCodeXREF,SXARCMProxyClaimPayerAdjCodeXREF,SXARCMPr
dbo.SXARCMProxyClaimPayerConfiguration,Tbl_8040828005b040cdbbe96d1ec89a6f00.htm,dbo,SXARCMProxyClaimPayerConfiguration,SXARCMProxyClaimPayerConfiguration,SXARCMPr
dbo.SXARCMProxyPayerType,Tbl_ee9ea9244dfc4442ae0ae24dcb5c0870.htm,dbo,SXARCMProxyPayerType,SXARCMProxyPayerType,SXARCMPr
dbo.SXARCMProxyRateCodeExceptionDetail,Tbl_eb392fd083404488ad8d9d29e2277e16.htm,dbo,SXARCMProxyRateCodeExceptionDetail,SXARCMProxyRateCodeExceptionDetail,SXARCMPr
dbo.SXARCMProxyRevenueCodeMapping,Tbl_cecb8f7a464c455c96737d0320f7f3cc.htm,dbo,SXARCMProxyRevenueCodeMapping,SXARCMProxyRevenueCodeMapping,SXARCMPr
dbo.SXARCMRRCacheConfig,Tbl_3888b1c84a59471d8e8ffbffb9ae05ba.htm,dbo,SXARCMRRCacheConfig,SXARCMRRCacheConfig,SXARCMRR
dbo.SXARCMRRCacheConfigDefault,Tbl_f1042cd614674ebc879c85c3d97a0322.htm,dbo,SXARCMRRCacheConfigDefault,SXARCMRRCacheConfigDefault,SXARCMRR
dbo.SXARCMRRCountyCode,Tbl_278f76a60f194d068a0d8f267bdca0a4.htm,dbo,SXARCMRRCountyCode,SXARCMRRCountyCode,SXARCMRR
dbo.SXARCMRRDictionary,Tbl_45187c4758274cbdb7469a0a2b54e9a9.htm,dbo,SXARCMRRDictionary,SXARCMRRDictionary,SXARCMRR
dbo.SXARCMRRDictionaryEntryValue,Tbl_65644318848844dca70e7649a939fb8f.htm,dbo,SXARCMRRDictionaryEntryValue,SXARCMRRDictionaryEntryValue,SXARCMRR
dbo.SXARCMRREdit,Tbl_8b333d5a2fbb4efbaac4a68295d26295.htm,dbo,SXARCMRREdit,SXARCMRREdit,SXARCMRR
dbo.SXARCMRREditLayoutXREF,Tbl_9cf06f1e6e274dbfa06cc718e8932728.htm,dbo,SXARCMRREditLayoutXREF,SXARCMRREditLayoutXREF,SXARCMRR
dbo.SXARCMRREthnicityCode,Tbl_d964568813dc4998a09a12be629d3afe.htm,dbo,SXARCMRREthnicityCode,SXARCMRREthnicityCode,SXARCMRR
dbo.SXARCMRROutputFieldFormatType,Tbl_8596c892347f4100884bb0ea128ae9f4.htm,dbo,SXARCMRROutputFieldFormatType,SXARCMRROutputFieldFormatType,SXARCMRR
dbo.SXARCMRROutputFieldFormatTypeGroup,Tbl_f05cdddc24404bd0838a9bf9e537408e.htm,dbo,SXARCMRROutputFieldFormatTypeGroup,SXARCMRROutputFieldFormatTypeGroup,SXARCMRR
dbo.SXARCMRROutputFieldFormatTypeGroupXREF,Tbl_638b1b047cd845e1a85b26f7907af9df.htm,dbo,SXARCMRROutputFieldFormatTypeGroupXREF,SXARCMRROutputFieldFormatTypeGroupXREF,SXARCMRR
dbo.SXARCMRROutputFieldValueType,Tbl_bbc9bb359e504f33a56fde25af615f72.htm,dbo,SXARCMRROutputFieldValueType,SXARCMRROutputFieldValueType,SXARCMRR
dbo.SXARCMRROutputFormat,Tbl_17286399679f40298f2932071d381683.htm,dbo,SXARCMRROutputFormat,SXARCMRROutputFormat,SXARCMRR
dbo.SXARCMRROutputNodeType,Tbl_d8a778e7bb0f49fd96eeb0728e215848.htm,dbo,SXARCMRROutputNodeType,SXARCMRROutputNodeType,SXARCMRR
dbo.SXARCMRRQualifyingOption,Tbl_c15ea77afd424237a9ab0d29a5ec86d0.htm,dbo,SXARCMRRQualifyingOption,SXARCMRRQualifyingOption,SXARCMRR
dbo.SXARCMRRRaceCode,Tbl_d88a7d7e850b4c2680de515fb1b31568.htm,dbo,SXARCMRRRaceCode,SXARCMRRRaceCode,SXARCMRR
dbo.SXARCMRRReportDataConfiguration,Tbl_bc6a86a332da4ce682e868ab0fac08a4.htm,dbo,SXARCMRRReportDataConfiguration,SXARCMRRReportDataConfiguration,SXARCMRR
dbo.SXARCMRRReportDefinition,Tbl_d534e28c49724f3eab025fda33d2d68a.htm,dbo,SXARCMRRReportDefinition,SXARCMRRReportDefinition,SXARCMRR
dbo.SXARCMRRReportType,Tbl_5c88ccf7cade4b9da7f318f8a1becbad.htm,dbo,SXARCMRRReportType,SXARCMRRReportType,SXARCMRR
dbo.SXARCMRRReportValidationXREF,Tbl_0fd9ae12f5244283b584103e8685e943.htm,dbo,SXARCMRRReportValidationXREF,SXARCMRRReportValidationXREF,SXARCMRR
dbo.SXARCMRRReportingAgency,Tbl_f1a829a087d2418ba00fafc9839661ad.htm,dbo,SXARCMRRReportingAgency,SXARCMRRReportingAgency,SXARCMRR
dbo.SXARCMRRRevHCPCSTranslation,Tbl_50c7788a263e49feaa1774637b8c069e.htm,dbo,SXARCMRRRevHCPCSTranslation,SXARCMRRRevHCPCSTranslation,SXARCMRR
dbo.SXARCMRRSPARCSSourceOfPaymentTypology,Tbl_249d943bcc264ffc9bf70efa20c58930.htm,dbo,SXARCMRRSPARCSSourceOfPaymentTypology,SXARCMRRSPARCSSourceOfPaymentTypology,SXARCMRR
dbo.SXARCMRateCode,Tbl_f7a43515c17c48c5b17b203e5e70f11a.htm,dbo,SXARCMRateCode,SXARCMRateCode,SXARCMRa
dbo.SXARCMRateCodeConfiguration,Tbl_74775c110e6c410989897f550d643318.htm,dbo,SXARCMRateCodeConfiguration,SXARCMRateCodeConfiguration,SXARCMRa
dbo.SXARCMRateCodeException,Tbl_cba261d0428441739b9c7f32a07b7572.htm,dbo,SXARCMRateCodeException,SXARCMRateCodeException,SXARCMRa
dbo.SXARCMRateCodeExplanation,Tbl_f8b0e20659ec4431b60803cb8433bb0c.htm,dbo,SXARCMRateCodeExplanation,SXARCMRateCodeExplanation,SXARCMRa
dbo.SXARCMRateCodeExplanationMessages,Tbl_2c351d056c7e4624881dbac2fbd337ca.htm,dbo,SXARCMRateCodeExplanationMessages,SXARCMRateCodeExplanationMessages,SXARCMRa
dbo.SXARCMRateCodeExplanationRateCodeSource,Tbl_8f205b5e7d1f4bbabba36c6f00d749a7.htm,dbo,SXARCMRateCodeExplanationRateCodeSource,SXARCMRateCodeExplanationRateCodeSource,SXARCMRa
dbo.SXARCMRateCodeExplanationTranslationType,Tbl_33b76997755a49aeb0d9572c6a0adc80.htm,dbo,SXARCMRateCodeExplanationTranslationType,SXARCMRateCodeExplanationTranslationType,SXARCMRa
dbo.SXARCMRateCodeMethod,Tbl_8aa4ab531a354a9b8afc1d2353aeb691.htm,dbo,SXARCMRateCodeMethod,SXARCMRateCodeMethod,SXARCMRa
dbo.SXARCMRateCodeMethodGroup,Tbl_037fccb5536c44c3af8a680fe87bdf7c.htm,dbo,SXARCMRateCodeMethodGroup,SXARCMRateCodeMethodGroup,SXARCMRa
dbo.SXARCMRateCodeType,Tbl_7d1cd407f44c4f04a58c3dba03d29416.htm,dbo,SXARCMRateCodeType,SXARCMRateCodeType,SXARCMRa
dbo.SXARCMRebillOption,Tbl_7021f2dfca89425ab2e2a89668e890dd.htm,dbo,SXARCMRebillOption,SXARCMRebillOption,SXARCMRe
dbo.SXARCMReceivableAssetUID,Tbl_d8b43ac7858746558c57291006f60100.htm,dbo,SXARCMReceivableAssetUID,SXARCMReceivableAssetUID,SXARCMRe
dbo.SXARCMRecurringType,Tbl_9dfae79575fe482888014ef68c413850.htm,dbo,SXARCMRecurringType,SXARCMRecurringType,SXARCMRe
dbo.SXARCMRefundInfo,Tbl_50701250bcba44a29c11837189f4a99c.htm,dbo,SXARCMRefundInfo,SXARCMRefundInfo,SXARCMRe
dbo.SXARCMRefundInfoTransactionXREF,Tbl_4c9a6fb4dd184599a4350f6cc9ea766c.htm,dbo,SXARCMRefundInfoTransactionXREF,SXARCMRefundInfoTransactionXREF,SXARCMRe
dbo.SXARCMRefundLimitConfig,Tbl_34f88e8c605b480b95c585d04d2562b3.htm,dbo,SXARCMRefundLimitConfig,SXARCMRefundLimitConfig,SXARCMRe
dbo.SXARCMRefundTransaction,Tbl_c6276b4ed8c941cd95386e80cb53a17f.htm,dbo,SXARCMRefundTransaction,SXARCMRefundTransaction,SXARCMRe
dbo.SXARCMRejectionReasonCode,Tbl_ba56063054e443208a3489fbe5e115b2.htm,dbo,SXARCMRejectionReasonCode,SXARCMRejectionReasonCode,SXARCMRe
dbo.SXARCMRelationshipTranslation,Tbl_6ddbdad676764505af0c39cef1d33bb7.htm,dbo,SXARCMRelationshipTranslation,SXARCMRelationshipTranslation,SXARCMRe
dbo.SXARCMRelationshipTranslationCode,Tbl_07c57fcdd57740e2ac28e5256550c2fb.htm,dbo,SXARCMRelationshipTranslationCode,SXARCMRelationshipTranslationCode,SXARCMRe
dbo.SXARCMRemittanceAdviceConfig,Tbl_3e65c7f490e04adeacbdab7ee9b478e2.htm,dbo,SXARCMRemittanceAdviceConfig,SXARCMRemittanceAdviceConfig,SXARCMRe
dbo.SXARCMRemittanceAdviceRemarkCodeDictionary,Tbl_fc54020743e34c85a59c4ecf8afab9be.htm,dbo,SXARCMRemittanceAdviceRemarkCodeDictionary,SXARCMRemittanceAdviceRemarkCodeDictionary,SXARCMRe
dbo.SXARCMRemittanceAdviceRemarkCodeDictionaryDetails,Tbl_0487f48d1b32451582a3c226450b6c8e.htm,dbo,SXARCMRemittanceAdviceRemarkCodeDictionaryDetails,SXARCMRemittanceAdviceRemarkCodeDictionaryDetails,SXARCMRe
dbo.SXARCMRemittanceSearch,Tbl_5609e01f8a2e4c24bb4771ad06bf5475.htm,dbo,SXARCMRemittanceSearch,SXARCMRemittanceSearch,SXARCMRe
dbo.SXARCMRenderingProviderSpecialty,Tbl_3aa4b27c9b29491bab4636c2f7aece85.htm,dbo,SXARCMRenderingProviderSpecialty,SXARCMRenderingProviderSpecialty,SXARCMRe
dbo.SXARCMReplacedWorksheetXREF,Tbl_3c287635d5af4d11a60ac2e4502bfd29.htm,dbo,SXARCMReplacedWorksheetXREF,SXARCMReplacedWorksheetXREF,SXARCMRe
dbo.SXARCMReportLateCharge,Tbl_ff2531f13a864ae5b783185d7e872311.htm,dbo,SXARCMReportLateCharge,SXARCMReportLateCharge,SXARCMRe
dbo.SXARCMReportTableActivationConfig,Tbl_ab159a40de0b4f4ab71b8530de6df145.htm,dbo,SXARCMReportTableActivationConfig,SXARCMReportTableActivationConfig,SXARCMRe
dbo.SXARCMResourceMaster,Tbl_aee9e6cca739432b94070927cd09cf93.htm,dbo,SXARCMResourceMaster,SXARCMResourceMaster,SXARCMRe
dbo.SXARCMResourceValue,Tbl_18c631fe4c524afeb9b94cf2f7aaafd2.htm,dbo,SXARCMResourceValue,SXARCMResourceValue,SXARCMRe
dbo.SXARCMRevCycleInvoiceTxnCode,Tbl_980d47b8166544fc98ac7fa46c75351d.htm,dbo,SXARCMRevCycleInvoiceTxnCode,SXARCMRevCycleInvoiceTxnCode,SXARCMRe
dbo.SXARCMRevenueCycleAdjCodeXREF,Tbl_1c12a8bedae24039a938d8c48282a30d.htm,dbo,SXARCMRevenueCycleAdjCodeXREF,SXARCMRevenueCycleAdjCodeXREF,SXARCMRe
dbo.SXARCMRevenueCycleDetail,Tbl_af8ff535a1834c5e83c34cfd80f5b550.htm,dbo,SXARCMRevenueCycleDetail,SXARCMRevenueCycleDetail,SXARCMRe
dbo.SXARCMRevenueCycleDetailBillingModifierXREF,Tbl_a63080ad847a4391ad509e451f0d0e3f.htm,dbo,SXARCMRevenueCycleDetailBillingModifierXREF,SXARCMRevenueCycleDetailBillingModifierXREF,SXARCMRe
dbo.SXARCMRevenueCycleDetailDischargeDispositionXREF,Tbl_114236c7549a424eaacc115023e5da59.htm,dbo,SXARCMRevenueCycleDetailDischargeDispositionXREF,SXARCMRevenueCycleDetailDischargeDispositionXREF,SXARCMRe
dbo.SXARCMRevenueCycleDetailInsurancePlanXREF,Tbl_cebac8684f9e409295bf364c73cc4fc2.htm,dbo,SXARCMRevenueCycleDetailInsurancePlanXREF,SXARCMRevenueCycleDetailInsurancePlanXREF,SXARCMRe
dbo.SXARCMRevenueCycleDetailLOARevenueCodeXREF,Tbl_7045491ed7c44d6ab981354cdbf2bfc7.htm,dbo,SXARCMRevenueCycleDetailLOARevenueCodeXREF,SXARCMRevenueCycleDetailLOARevenueCodeXREF,SXARCMRe
dbo.SXARCMRevenueCycleInvoiceAdjCodeXREF,Tbl_63eb664f09f544b79ac602dbf8073eba.htm,dbo,SXARCMRevenueCycleInvoiceAdjCodeXREF,SXARCMRevenueCycleInvoiceAdjCodeXREF,SXARCMRe
dbo.SXARCMRevenueCycleInvoiceDetail,Tbl_d1b5d55959c546ca9a4cf2f691187167.htm,dbo,SXARCMRevenueCycleInvoiceDetail,SXARCMRevenueCycleInvoiceDetail,SXARCMRe
dbo.SXARCMRevenueCycleSPFinancialClassExclusionXref,Tbl_228973a7432a428997a63b8e91fb1e0f.htm,dbo,SXARCMRevenueCycleSPFinancialClassExclusionXref,SXARCMRevenueCycleSPFinancialClassExclusionXref,SXARCMRe
dbo.SXARCMRevenueCycleSelfPay,Tbl_bf0d4bb7ee6e44c58cc45b0cc47eb859.htm,dbo,SXARCMRevenueCycleSelfPay,SXARCMRevenueCycleSelfPay,SXARCMRe
dbo.SXARCMRevenueCycleSelfPayReportXREF,Tbl_4e52333c94504d8b88e40df99c210bcf.htm,dbo,SXARCMRevenueCycleSelfPayReportXREF,SXARCMRevenueCycleSelfPayReportXREF,SXARCMRe
dbo.SXARCMRevenueCycleSequestAdjCodeXREF,Tbl_74181c23948a4d15af2c032b6552d31c.htm,dbo,SXARCMRevenueCycleSequestAdjCodeXREF,SXARCMRevenueCycleSequestAdjCodeXREF,SXARCMRe
dbo.SXARCMRevenueCycleSetup,Tbl_c5a836a36a024eefafa5bb55395818ed.htm,dbo,SXARCMRevenueCycleSetup,SXARCMRevenueCycleSetup,SXARCMRe
dbo.SXARCMRoomAndTimeEventCharging,Tbl_c21d08f4a949412d89a62d099825fc93.htm,dbo,SXARCMRoomAndTimeEventCharging,SXARCMRoomAndTimeEventCharging,SXARCMRo
dbo.SXARCMRoomChargeBatchRunStatus,Tbl_a1f9966364784e678bf9f9de4381d8d8.htm,dbo,SXARCMRoomChargeBatchRunStatus,SXARCMRoomChargeBatchRunStatus,SXARCMRo
dbo.SXARCMRule,Tbl_37bc04ce207444f5b4f0a6d31f85e90a.htm,dbo,SXARCMRule,SXARCMRule,SXARCMRu
dbo.SXARCMRuleDictionary,Tbl_9076a37dfa90491aa9ef06ccf24b5a67.htm,dbo,SXARCMRuleDictionary,SXARCMRuleDictionary,SXARCMRu
dbo.SXARCMRuleRuleDictionaryXREF,Tbl_0188a01ff950403baad4c72a3ff2ca94.htm,dbo,SXARCMRuleRuleDictionaryXREF,SXARCMRuleRuleDictionaryXREF,SXARCMRu
dbo.SXARCMRuleSet,Tbl_e3039ae634214e16b338ff191227c245.htm,dbo,SXARCMRuleSet,SXARCMRuleSet,SXARCMRu
dbo.SXARCMRuleSetRuleXREF,Tbl_ed393414aa0541faa2c93c4d03362941.htm,dbo,SXARCMRuleSetRuleXREF,SXARCMRuleSetRuleXREF,SXARCMRu
dbo.SXARCMRuralHealthQualifyingService,Tbl_b7ce23d06797462ca7ee4d20e1ceec1a.htm,dbo,SXARCMRuralHealthQualifyingService,SXARCMRuralHealthQualifyingService,SXARCMRu
dbo.SXARCMSPFinancialClassProgressionXREF,Tbl_4bffa44ccfdf457d8ed0f76ec46c8bd9.htm,dbo,SXARCMSPFinancialClassProgressionXREF,SXARCMSPFinancialClassProgressionXREF,SXARCMSP
dbo.SXARCMSREMHCPCSCode,Tbl_119014e5d1054cfea313ba3d2d58acf4.htm,dbo,SXARCMSREMHCPCSCode,SXARCMSREMHCPCSCode,SXARCMSR
dbo.SXARCMSRExemptDiagnosisCodes,Tbl_058d4330eebf421ea8f53219a77c77d4.htm,dbo,SXARCMSRExemptDiagnosisCodes,SXARCMSRExemptDiagnosisCodes,SXARCMSR
dbo.SXARCMSRLocationGroup,Tbl_49d47649fad24a19b541d25d00dadb21.htm,dbo,SXARCMSRLocationGroup,SXARCMSRLocationGroup,SXARCMSR
dbo.SXARCMSRLocationGroupLocationXREF,Tbl_cbedc96c83874ca9afdfb4d83ed66b44.htm,dbo,SXARCMSRLocationGroupLocationXREF,SXARCMSRLocationGroupLocationXREF,SXARCMSR
dbo.SXARCMSRLocationGroupReportDefinitionXREF,Tbl_47a4c8feccde423da2cd1476d076585a.htm,dbo,SXARCMSRLocationGroupReportDefinitionXREF,SXARCMSRLocationGroupReportDefinitionXREF,SXARCMSR
dbo.SXARCMSRMonetaryValueCode,Tbl_a643051753c045c5854da7dd81414525.htm,dbo,SXARCMSRMonetaryValueCode,SXARCMSRMonetaryValueCode,SXARCMSR
dbo.SXARCMSRReportDefinition,Tbl_84fd4f0339bb4db2b7fb5c90cc67e49c.htm,dbo,SXARCMSRReportDefinition,SXARCMSRReportDefinition,SXARCMSR
dbo.SXARCMSRReportDefinitionAccountGroup,Tbl_d68a8083cfc54857bfa621d8d438231f.htm,dbo,SXARCMSRReportDefinitionAccountGroup,SXARCMSRReportDefinitionAccountGroup,SXARCMSR
dbo.SXARCMSRReportEditDefinition,Tbl_e1d909fe023c4dfe9324c8350292fe7d.htm,dbo,SXARCMSRReportEditDefinition,SXARCMSRReportEditDefinition,SXARCMSR
dbo.SXARCMSRReportEditSummaryDefinition,Tbl_c335205faf884cfb89fe74a184438a4c.htm,dbo,SXARCMSRReportEditSummaryDefinition,SXARCMSRReportEditSummaryDefinition,SXARCMSR
dbo.SXARCMSRReportHeaderEditDefinition,Tbl_10ab0cb067ef42d8b5e9b5d8ec4e2227.htm,dbo,SXARCMSRReportHeaderEditDefinition,SXARCMSRReportHeaderEditDefinition,SXARCMSR
